시즌,선수명,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR
16,김기현,SK,14,17,16,3,0,3,0,1,6,0,0.3,0.188,0.235,0.25,0.485,0.223,-0.2
16,김영환,kt,12,12,12,2,0,2,0,0,3,0,0.222,0.167,0.167,0.167,0.334,0.152,-0.21
16,최병연,KIA,12,9,8,0,0,1,0,1,2,0,0,0,0.111,0,0.111,0.083,-0.21
16,김종호,NC,93,137,122,36,0,26,7,14,30,13,0.391,0.295,0.368,0.311,0.679,0.323,-0.22
16,배병옥,kt,65,55,50,13,0,10,3,4,18,2,0.406,0.26,0.315,0.28,0.595,0.281,-0.22
16,장준원,LG,14,15,13,1,0,2,0,2,3,0,0.1,0.077,0.2,0.077,0.277,0.161,-0.23
16,김지수,롯데,6,7,7,0,0,1,0,0,4,0,0,0,0,0,0,0,-0.23
16,김종민,kt,78,217,180,44,0,17,20,21,32,0,0.291,0.244,0.329,0.261,0.59,0.286,-0.24
16,유재신,넥센,93,74,62,16,0,20,6,10,12,16,0.32,0.258,0.361,0.258,0.619,0.307,-0.25
16,강민국,NC,24,26,23,3,1,2,1,2,9,0,0.154,0.13,0.2,0.304,0.504,0.219,-0.25
16,유서준,SK,8,7,7,0,0,0,0,0,4,0,0,0,0,0,0,0,-0.25
16,이여상,롯데,61,83,72,18,0,10,7,7,25,2,0.375,0.25,0.313,0.319,0.632,0.292,-0.26
16,박세혁,두산,87,210,172,36,5,26,23,22,45,2,0.248,0.209,0.302,0.337,0.639,0.291,-0.26
16,김인태,두산,14,19,18,3,0,0,3,1,4,0,0.214,0.167,0.211,0.222,0.433,0.2,-0.26
16,박윤,넥센,7,12,11,1,0,0,0,1,2,0,0.111,0.091,0.167,0.091,0.258,0.138,-0.26
16,홍재호,KIA,22,16,13,1,0,4,1,2,3,0,0.1,0.077,0.2,0.077,0.277,0.161,-0.26
16,김동한,롯데,50,96,88,23,0,6,12,6,16,4,0.319,0.261,0.309,0.318,0.627,0.287,-0.27
16,오승택,롯데,42,135,123,32,3,17,7,12,37,6,0.349,0.26,0.326,0.382,0.708,0.317,-0.27
16,홍성흔,두산,17,45,40,10,0,4,5,5,9,0,0.323,0.25,0.333,0.3,0.633,0.3,-0.27
16,최윤석,한화,11,17,16,2,0,2,0,1,4,0,0.167,0.125,0.176,0.125,0.301,0.151,-0.28
16,정현석,한화,3,8,8,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.28
16,황윤호,NC,33,12,12,1,0,7,2,0,5,1,0.143,0.083,0.083,0.083,0.166,0.076,-0.29
16,윤진호,LG,34,23,21,4,0,3,0,0,6,1,0.267,0.19,0.19,0.19,0.38,0.174,-0.3
16,안중열,롯데,19,29,28,5,0,2,3,1,9,0,0.263,0.179,0.207,0.214,0.421,0.194,-0.31
16,김상수,삼성,105,401,358,97,3,56,38,23,39,6,0.294,0.271,0.326,0.332,0.658,0.302,-0.32
16,김민우,KIA,19,47,41,8,0,3,4,5,12,1,0.276,0.195,0.283,0.22,0.503,0.247,-0.33
16,한승택,KIA,27,30,28,5,0,1,5,1,8,0,0.25,0.179,0.207,0.179,0.386,0.183,-0.34
16,서예일,두산,31,21,19,2,0,3,0,2,8,0,0.182,0.105,0.19,0.105,0.295,0.158,-0.34
16,김민준,넥센,20,13,12,1,0,4,0,1,5,0,0.143,0.083,0.154,0.083,0.237,0.128,-0.34
16,김사연,kt,20,63,56,14,0,6,4,7,10,1,0.304,0.25,0.333,0.268,0.601,0.291,-0.35
16,고장혁,KIA,63,81,70,15,0,18,4,7,15,3,0.273,0.214,0.313,0.257,0.57,0.277,-0.35
16,이대수,SK,14,15,12,0,0,0,2,2,3,0,0,0,0.133,0,0.133,0.1,-0.35
16,이상훈,삼성,8,14,12,1,0,0,0,0,4,0,0.125,0.083,0.083,0.083,0.166,0.076,-0.36
16,김태완,삼성,34,52,46,9,1,4,9,5,15,0,0.258,0.196,0.269,0.304,0.573,0.25,-0.37
16,윤완주,KIA,34,34,30,5,1,5,2,2,6,0,0.167,0.167,0.212,0.267,0.479,0.212,-0.37
16,김동욱,kt,21,41,37,5,3,3,5,3,14,0,0.1,0.135,0.22,0.378,0.598,0.254,-0.37
16,김민하,롯데,46,49,45,9,1,8,1,1,19,4,0.32,0.2,0.234,0.289,0.523,0.234,-0.38
16,김대륙,롯데,58,59,49,7,0,5,5,5,20,0,0.233,0.143,0.259,0.245,0.504,0.246,-0.38
16,양성우,한화,108,446,384,104,4,52,53,39,67,5,0.313,0.271,0.347,0.354,0.701,0.323,-0.39
16,조수행,두산,66,29,29,8,0,16,3,0,6,2,0.348,0.276,0.276,0.276,0.552,0.251,-0.4
16,강승호,LG,18,41,38,7,0,4,3,2,12,0,0.259,0.184,0.22,0.263,0.483,0.215,-0.4
16,황진수,롯데,11,10,10,0,0,2,0,0,5,0,0,0,0,0,0,0,-0.4
16,홍성갑,넥센,44,68,62,14,0,4,7,1,18,1,0.318,0.226,0.294,0.258,0.552,0.267,-0.42
16,나경민,롯데,35,66,56,13,0,13,3,8,18,3,0.333,0.232,0.323,0.268,0.591,0.284,-0.43
16,용덕한,NC,88,116,104,22,2,16,7,8,21,0,0.244,0.212,0.272,0.298,0.57,0.26,-0.44
16,오선진,한화,57,53,43,7,0,6,3,5,8,0,0.2,0.163,0.28,0.163,0.443,0.234,-0.45
16,최경철,LG,29,52,45,7,0,3,2,4,16,0,0.241,0.156,0.24,0.2,0.44,0.216,-0.45
16,이성우,KIA,55,89,76,16,0,9,6,5,10,0,0.239,0.211,0.282,0.224,0.506,0.247,-0.46
16,양석환,LG,80,215,203,56,6,24,37,6,48,3,0.331,0.276,0.297,0.424,0.721,0.31,-0.47
16,김정혁,삼성,46,118,106,25,2,13,11,9,25,1,0.288,0.236,0.299,0.321,0.62,0.284,-0.48
16,채태인,넥센,124,417,370,106,7,29,72,36,92,0,0.354,0.286,0.345,0.397,0.742,0.331,-0.49
16,장운호,한화,51,85,76,18,0,7,11,4,16,0,0.3,0.237,0.293,0.289,0.582,0.272,-0.49
16,남태혁,kt,16,48,44,9,0,2,2,3,18,1,0.333,0.205,0.25,0.273,0.523,0.237,-0.5
16,이진석,SK,41,45,43,8,0,6,2,2,19,0,0.333,0.186,0.222,0.256,0.478,0.219,-0.5
16,박찬호,KIA,69,46,42,7,0,9,3,3,9,2,0.212,0.167,0.222,0.167,0.389,0.192,-0.5
16,강지광,넥센,40,80,66,13,1,10,7,11,24,1,0.286,0.197,0.316,0.273,0.589,0.284,-0.51
16,김재현,넥센,56,82,72,13,0,8,8,7,14,0,0.224,0.181,0.263,0.208,0.471,0.231,-0.55
16,강한울,KIA,104,322,298,81,0,36,27,15,46,7,0.321,0.272,0.307,0.336,0.643,0.292,-0.56
16,이진영,KIA,17,33,29,4,0,4,2,3,10,1,0.211,0.138,0.219,0.138,0.357,0.184,-0.56
16,이우민,롯데,52,98,83,16,1,19,8,7,16,2,0.227,0.193,0.287,0.289,0.576,0.271,-0.58
16,황목치승,LG,48,39,39,7,0,7,4,0,9,2,0.233,0.179,0.179,0.256,0.435,0.187,-0.58
16,김재유,롯데,21,30,27,4,0,8,1,1,7,2,0.2,0.148,0.207,0.148,0.355,0.178,-0.6
16,손용석,롯데,51,99,90,22,0,8,9,1,18,0,0.297,0.244,0.278,0.3,0.578,0.262,-0.61
16,차일목,한화,117,329,276,63,3,30,38,30,57,0,0.271,0.228,0.308,0.29,0.598,0.28,-0.61
16,최선호,삼성,60,27,26,3,0,11,3,1,11,1,0.2,0.115,0.148,0.154,0.302,0.14,-0.63
16,문상철,kt,48,87,80,16,1,9,7,4,26,1,0.278,0.2,0.253,0.325,0.578,0.256,-0.64
16,정상호,LG,77,159,132,24,1,12,10,17,39,0,0.245,0.182,0.29,0.242,0.532,0.26,-0.7
16,김민혁,kt,26,31,29,3,0,3,0,2,8,2,0.143,0.103,0.161,0.138,0.299,0.147,-0.71
16,이영욱,삼성,104,52,49,8,1,16,4,2,21,6,0.259,0.163,0.212,0.245,0.457,0.208,-0.73
16,이호신,KIA,51,43,39,6,0,1,2,2,10,1,0.2,0.154,0.19,0.205,0.395,0.181,-0.74
16,정수빈,두산,114,305,269,65,2,49,20,25,48,12,0.286,0.242,0.319,0.305,0.624,0.293,-0.76
16,조동화,SK,76,172,143,34,0,24,16,15,17,6,0.266,0.238,0.323,0.273,0.596,0.286,-0.77
16,임훈,LG,60,198,180,47,1,20,14,12,26,8,0.301,0.261,0.314,0.3,0.614,0.286,-0.78
16,백용환,KIA,80,199,174,34,4,12,15,19,52,2,0.25,0.195,0.276,0.305,0.581,0.263,-0.8
16,박종윤,롯데,73,211,195,55,1,24,17,10,25,3,0.318,0.282,0.322,0.333,0.655,0.298,-0.96
16,강경학,한화,46,116,101,16,1,16,7,8,30,0,0.211,0.158,0.232,0.257,0.489,0.228,-0.97
16,심우준,kt,122,251,236,57,3,36,17,8,40,17,0.277,0.242,0.264,0.326,0.59,0.261,-1
16,하준호,kt,94,217,187,41,3,26,15,20,63,12,0.311,0.219,0.31,0.294,0.604,0.285,-1
16,이명기,SK,99,326,287,78,1,29,22,23,37,14,0.307,0.272,0.332,0.334,0.666,0.309,-1.01
16,김상현,kt,62,246,222,50,11,29,32,20,48,0,0.238,0.225,0.294,0.396,0.69,0.302,-1.03
16,김태군,NC,134,395,340,79,1,37,30,22,44,0,0.261,0.232,0.293,0.285,0.578,0.27,-1.11
16,송주호,한화,33,52,47,5,0,3,1,3,12,0,0.143,0.106,0.16,0.106,0.266,0.136,-1.18
16,정주현,LG,99,257,225,50,1,30,22,28,66,5,0.306,0.222,0.306,0.298,0.604,0.282,-1.25
16,김재현,삼성,122,215,188,41,0,25,14,8,42,1,0.279,0.218,0.275,0.255,0.53,0.25,-1.35
16,이해창,kt,88,254,231,47,6,16,22,9,65,1,0.252,0.203,0.24,0.325,0.565,0.247,-1.42
16,장민석,한화,98,227,205,47,1,38,16,16,44,3,0.288,0.229,0.285,0.307,0.592,0.272,-1.43
16,김연훈,kt,103,181,166,36,1,13,18,7,46,2,0.287,0.217,0.244,0.295,0.539,0.236,-1.66
16,조인성,한화,76,146,137,23,3,10,7,2,38,0,0.208,0.168,0.186,0.248,0.434,0.191,-1.67
16,지석훈,NC,141,394,351,77,9,34,54,22,91,0,0.265,0.219,0.278,0.336,0.614,0.274,-1.7
16,박계범,삼성,5,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-
16,지성준,한화,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-
15,테임즈,NC,142,595,472,180,47,130,140,103,91,40,0.39,0.381,0.497,0.79,1.287,0.52,11.73
15,박병호,넥센,140,622,528,181,53,129,146,78,161,10,0.403,0.343,0.436,0.714,1.15,0.472,8.96
15,박석민,삼성,135,559,448,144,26,90,116,83,97,3,0.354,0.321,0.441,0.551,0.992,0.431,7.05
15,강민호,롯데,123,456,380,118,35,63,86,60,112,0,0.353,0.311,0.421,0.639,1.06,0.444,7.03
15,나바로,삼성,140,643,534,153,48,126,137,93,72,22,0.248,0.287,0.393,0.596,0.989,0.412,6.93
15,유한준,넥센,139,598,520,188,23,103,116,67,71,3,0.38,0.362,0.43,0.579,1.009,0.431,6.9
15,김현수,두산,141,630,512,167,28,103,121,101,63,11,0.323,0.326,0.438,0.541,0.979,0.421,6.13
15,양의지,두산,132,513,442,144,20,70,93,39,64,5,0.341,0.326,0.405,0.523,0.928,0.399,5.51
15,김태균,한화,133,524,408,129,21,61,104,98,80,3,0.346,0.316,0.457,0.539,0.996,0.43,5.3
15,최형우,삼성,144,637,547,174,33,94,123,73,101,2,0.335,0.318,0.402,0.563,0.965,0.408,5.28
15,마르테,kt,115,487,425,148,20,85,89,51,60,0,0.363,0.348,0.414,0.569,0.983,0.414,5.25
15,최준석,롯데,144,618,507,155,31,78,109,108,134,0,0.362,0.306,0.428,0.529,0.957,0.418,5.05
15,아두치*,롯데,132,594,526,165,28,105,106,55,118,24,0.357,0.314,0.384,0.557,0.941,0.395,4.73
15,박경수,kt,137,537,440,125,22,75,73,74,115,6,0.336,0.284,0.399,0.507,0.906,0.395,4.68
15,나성범,NC,144,622,564,184,28,112,135,33,127,23,0.374,0.326,0.373,0.553,0.926,0.39,4.46
15,이용규,한화,124,585,493,168,4,94,42,68,45,28,0.367,0.341,0.428,0.424,0.852,0.383,4.41
15,정근우,한화,126,552,468,148,12,99,66,61,66,21,0.347,0.316,0.403,0.466,0.869,0.385,4.41
15,김하성,넥센,140,582,511,148,19,89,73,56,114,22,0.336,0.29,0.362,0.489,0.851,0.365,4.09
15,구자욱,삼성,116,465,410,143,11,97,57,45,79,17,0.407,0.349,0.417,0.534,0.951,0.411,3.97
15,이범호,KIA,138,514,437,118,28,60,79,57,91,3,0.28,0.27,0.372,0.519,0.891,0.382,3.68
15,박민우,NC,141,617,520,158,3,111,47,73,108,46,0.373,0.304,0.399,0.404,0.803,0.364,3.52
15,황재균,롯데,144,596,534,155,26,95,97,48,122,11,0.329,0.29,0.35,0.521,0.871,0.369,3.35
15,김경언,한화,107,437,377,127,16,58,78,50,89,1,0.404,0.337,0.414,0.525,0.939,0.407,3.34
15,손아섭,롯데,116,517,445,141,13,86,54,68,96,11,0.378,0.317,0.406,0.472,0.878,0.388,3.34
15,이승엽,삼성,122,522,470,156,26,87,90,40,71,2,0.343,0.332,0.387,0.562,0.949,0.402,3.3
15,최정,SK,81,330,275,81,17,43,58,46,78,5,0.35,0.295,0.401,0.542,0.943,0.404,3.19
15,김재호,두산,133,488,410,126,3,63,50,54,42,7,0.331,0.307,0.386,0.402,0.788,0.356,2.93
15,박용택,LG,128,533,487,159,18,66,83,34,73,11,0.35,0.326,0.37,0.503,0.873,0.374,2.91
15,정훈,롯데,135,562,486,146,9,85,62,52,102,16,0.362,0.3,0.382,0.42,0.802,0.358,2.88
15,오지환,LG,138,566,497,138,11,76,56,59,121,25,0.345,0.278,0.357,0.443,0.8,0.35,2.87
15,최진행*,한화,109,410,333,97,18,55,64,65,101,0,0.364,0.291,0.41,0.505,0.915,0.397,2.7
15,이택근,넥센,105,401,347,113,10,61,44,44,53,11,0.358,0.326,0.402,0.464,0.866,0.38,2.63
15,김주찬,KIA,98,377,333,109,18,66,62,23,58,8,0.343,0.327,0.383,0.571,0.954,0.397,2.51
15,브렛필,KIA,143,591,536,174,22,81,101,43,74,14,0.339,0.325,0.373,0.517,0.89,0.377,2.5
15,스나이더,넥센,113,487,431,121,26,88,71,37,135,4,0.347,0.281,0.35,0.527,0.877,0.372,2.37
15,정의윤,SK,59,222,193,66,14,35,44,20,27,3,0.338,0.342,0.419,0.617,1.036,0.437,2.35
15,브라운,SK,138,539,464,121,28,82,76,66,127,5,0.299,0.261,0.36,0.496,0.856,0.367,2.29
15,김민성,넥센,118,489,445,135,16,60,71,31,62,1,0.322,0.303,0.357,0.465,0.822,0.357,2.2
15,이호준,NC,131,518,449,132,24,48,110,61,102,0,0.332,0.294,0.381,0.51,0.891,0.381,2.19
15,박한이,삼성,94,429,367,110,11,62,52,53,63,6,0.337,0.3,0.389,0.458,0.847,0.375,2.11
15,채태인,삼성,104,373,333,116,8,35,49,33,92,0,0.456,0.348,0.408,0.477,0.885,0.387,2.09
15,김상수,삼성,132,518,449,125,8,67,63,43,56,26,0.298,0.278,0.345,0.416,0.761,0.334,2.08
15,댄블랙,kt,54,225,198,66,12,25,32,25,52,0,0.403,0.333,0.413,0.576,0.989,0.421,2.04
15,박동원,넥센,127,443,379,101,14,47,61,37,93,0,0.312,0.266,0.34,0.414,0.754,0.333,2.02
15,윤석민,넥센,108,418,361,106,14,54,71,37,62,3,0.315,0.294,0.366,0.482,0.848,0.365,2.01
15,민병헌,두산,129,561,491,149,12,80,75,50,74,7,0.333,0.303,0.373,0.426,0.799,0.355,1.94
15,서건창,넥센,85,368,312,93,3,52,37,42,24,9,0.314,0.298,0.381,0.429,0.81,0.361,1.89
15,박해민,삼성,144,608,525,154,0,96,47,56,126,60,0.384,0.293,0.362,0.362,0.724,0.329,1.89
15,오재원,두산,120,474,411,115,11,60,59,47,94,31,0.335,0.28,0.356,0.418,0.774,0.343,1.85
15,김성현,SK,129,449,397,118,8,49,48,31,42,1,0.315,0.297,0.357,0.408,0.765,0.341,1.8
15,이재원,SK,140,559,489,138,17,58,100,54,85,1,0.309,0.282,0.363,0.427,0.79,0.348,1.76
15,장성우,kt,111,435,384,111,10,51,65,41,73,1,0.327,0.289,0.351,0.414,0.765,0.338,1.7
15,오재일,두산,66,213,180,52,14,33,36,28,49,0,0.319,0.289,0.387,0.594,0.981,0.409,1.67
15,허경민,두산,117,453,404,128,1,64,41,31,42,8,0.349,0.317,0.373,0.384,0.757,0.342,1.66
15,김상현,kt,134,539,475,133,27,71,88,50,115,4,0.313,0.28,0.354,0.493,0.847,0.362,1.58
15,히메네스,LG,70,299,279,87,11,37,46,12,48,8,0.339,0.312,0.344,0.505,0.849,0.358,1.55
15,이대형,kt,140,616,546,165,0,86,37,53,92,44,0.363,0.302,0.37,0.355,0.725,0.333,1.51
15,정상호,SK,113,324,279,71,12,34,49,22,80,1,0.316,0.254,0.342,0.43,0.772,0.34,1.44
15,정수빈,두산,128,570,491,145,2,79,59,43,70,15,0.336,0.295,0.361,0.391,0.752,0.335,1.34
15,정성훈,LG,117,440,363,103,9,47,45,54,65,9,0.321,0.284,0.392,0.408,0.8,0.36,1.33
15,박건우,두산,70,175,158,54,5,31,26,12,29,2,0.395,0.342,0.399,0.513,0.912,0.397,1.32
15,박정권,SK,124,494,438,123,21,66,70,46,119,3,0.34,0.281,0.353,0.477,0.83,0.36,1.3
15,김원섭,KIA,110,341,277,74,5,45,33,53,46,8,0.303,0.267,0.388,0.39,0.778,0.357,1.27
15,유강남,LG,126,313,279,76,8,26,37,19,55,2,0.313,0.272,0.333,0.405,0.738,0.326,1.18
15,이병규(7),LG,70,277,230,56,12,42,35,43,83,2,0.326,0.243,0.37,0.448,0.818,0.361,1.06
15,김종호,NC,133,486,424,125,4,90,36,44,65,41,0.338,0.295,0.364,0.394,0.758,0.34,1.03
15,조영훈,NC,103,146,124,35,8,20,35,19,36,3,0.329,0.282,0.372,0.54,0.912,0.389,1
15,이명기,SK,137,582,521,164,3,88,35,35,86,22,0.37,0.315,0.368,0.397,0.765,0.343,0.99
15,서상우,LG,58,171,159,54,6,29,22,9,31,5,0.393,0.34,0.386,0.503,0.889,0.387,0.91
15,고종욱,넥센,119,443,407,126,10,81,51,25,81,22,0.366,0.31,0.358,0.464,0.822,0.356,0.9
15,손시헌,NC,140,508,440,108,13,56,58,36,66,3,0.26,0.245,0.319,0.398,0.717,0.316,0.85
15,이종욱,NC,125,504,440,118,5,63,52,54,78,17,0.315,0.268,0.351,0.368,0.719,0.322,0.84
15,백용환,KIA,65,177,154,36,10,22,30,19,47,3,0.26,0.234,0.316,0.468,0.784,0.336,0.82
15,박헌도,넥센,108,267,218,54,8,31,42,37,53,0,0.289,0.248,0.371,0.417,0.788,0.356,0.81
15,최주환,두산,100,270,238,67,5,34,32,25,34,0,0.31,0.282,0.356,0.429,0.785,0.343,0.79
15,한나한,LG,32,126,107,35,4,17,22,13,31,0,0.413,0.327,0.4,0.523,0.923,0.397,0.78
15,박기혁,kt,126,350,300,84,1,27,30,30,84,3,0.384,0.28,0.35,0.34,0.69,0.318,0.78
15,임훈,LG,55,215,183,55,1,34,15,19,31,2,0.355,0.301,0.386,0.388,0.774,0.352,0.77
15,모창민,NC,103,239,214,62,6,23,35,18,52,5,0.352,0.29,0.34,0.439,0.779,0.34,0.76
15,장성우,롯데,22,56,49,12,3,4,12,5,12,0,0.257,0.245,0.309,0.51,0.819,0.34,0.76
15,김회성,한화,83,268,225,47,16,36,35,28,58,2,0.203,0.209,0.321,0.484,0.805,0.343,0.61
15,나지완,KIA,116,368,304,77,7,34,31,46,79,3,0.318,0.253,0.378,0.375,0.753,0.344,0.58
15,김문호,롯데,93,325,288,88,4,35,31,25,45,8,0.35,0.306,0.368,0.392,0.76,0.343,0.56
15,이지영,삼성,124,400,361,110,1,36,55,14,32,1,0.327,0.305,0.333,0.346,0.679,0.305,0.55
15,진갑용*,삼성,39,73,68,22,3,8,10,4,9,0,0.333,0.324,0.356,0.485,0.841,0.363,0.52
15,장성호,kt,49,114,94,29,1,11,16,17,15,1,0.354,0.309,0.421,0.383,0.804,0.375,0.52
15,안익훈,LG,50,74,62,21,0,9,3,9,10,1,0.404,0.339,0.423,0.403,0.826,0.378,0.51
15,지석훈,NC,137,466,415,111,11,53,46,23,85,4,0.311,0.267,0.328,0.383,0.711,0.317,0.51
15,고영민,두산,41,77,67,22,3,13,11,6,22,4,0.442,0.328,0.403,0.478,0.881,0.388,0.48
15,김선민,kt,23,38,35,15,0,2,3,2,6,1,0.5,0.429,0.447,0.486,0.933,0.412,0.47
15,용덕한,NC,50,49,42,12,0,4,5,5,8,2,0.353,0.286,0.375,0.31,0.685,0.326,0.44
15,정현석,한화,43,133,116,36,1,20,12,13,24,0,0.385,0.31,0.389,0.388,0.777,0.353,0.41
15,오승택,롯데,122,353,327,90,8,57,43,17,100,15,0.373,0.275,0.318,0.41,0.728,0.318,0.34
15,폭스,한화,38,121,108,30,7,16,25,8,27,0,0.303,0.278,0.339,0.509,0.848,0.356,0.33
15,강경학,한화,120,376,311,80,2,50,27,40,58,4,0.307,0.257,0.348,0.325,0.673,0.311,0.33
15,박진만,SK,78,162,133,33,2,12,14,23,21,0,0.282,0.248,0.375,0.331,0.706,0.333,0.32
15,최희섭,KIA,42,149,125,32,6,18,20,22,34,0,0.302,0.256,0.369,0.424,0.793,0.357,0.31
15,최재원,NC,114,102,85,21,2,31,13,10,29,14,0.352,0.247,0.366,0.412,0.778,0.35,0.3
15,로메로,두산,76,305,265,67,12,30,50,29,48,2,0.259,0.253,0.328,0.449,0.777,0.334,0.28
15,안중열,롯데,60,109,98,26,1,15,13,6,26,1,0.347,0.265,0.305,0.388,0.693,0.303,0.26
15,박정준,NC,19,24,21,8,0,2,2,0,5,0,0.5,0.381,0.458,0.476,0.934,0.417,0.25
15,김태군,NC,144,474,421,107,6,45,52,25,77,1,0.293,0.254,0.307,0.354,0.661,0.294,0.25
15,조인성,한화,106,310,276,64,11,33,44,16,89,0,0.299,0.232,0.288,0.391,0.679,0.296,0.24
15,백창수,LG,25,36,31,10,0,4,0,3,3,0,0.357,0.323,0.382,0.452,0.834,0.369,0.22
15,하준호,kt,68,249,218,59,5,30,25,21,59,10,0.348,0.271,0.352,0.381,0.733,0.33,0.21
15,오정복,kt,66,278,239,62,5,34,29,33,26,3,0.273,0.259,0.355,0.377,0.732,0.333,0.2
15,김민하,롯데,54,141,116,28,1,18,8,18,40,4,0.36,0.241,0.362,0.319,0.681,0.324,0.2
15,이홍구,KIA,112,246,222,48,12,25,39,12,64,1,0.247,0.216,0.278,0.432,0.71,0.301,0.2
15,조평호,NC,22,22,22,8,1,4,3,0,6,0,0.467,0.364,0.364,0.591,0.955,0.401,0.18
15,이성열,한화,97,254,219,55,9,34,35,19,83,1,0.357,0.251,0.333,0.438,0.771,0.334,0.17
15,조동화,SK,119,304,245,64,2,38,15,30,50,18,0.318,0.261,0.351,0.318,0.669,0.314,0.16
15,박기남,KIA,51,93,69,14,0,8,3,21,19,1,0.28,0.203,0.389,0.246,0.635,0.328,0.16
15,모건,한화,10,42,33,9,0,2,5,4,8,1,0.346,0.273,0.405,0.333,0.738,0.35,0.15
15,김기현,SK,9,9,7,3,0,0,0,2,3,0,0.75,0.429,0.556,0.429,0.985,0.47,0.14
15,배영섭,삼성,4,18,16,6,0,2,2,2,4,1,0.5,0.375,0.444,0.375,0.819,0.385,0.13
15,박재상,SK,108,292,250,62,7,34,37,33,53,4,0.288,0.248,0.339,0.396,0.735,0.329,0.12
15,백상원,삼성,51,94,77,19,0,10,7,13,22,0,0.339,0.247,0.359,0.312,0.671,0.318,0.11
15,김응민,두산,4,3,3,1,1,1,2,0,0,0,0,0.333,0.333,1.333,1.666,0.631,0.1
15,이현석,SK,3,3,3,1,1,1,2,0,1,0,0,0.333,0.333,1.333,1.666,0.631,0.1
15,김민우,KIA,90,315,269,70,6,28,34,21,75,8,0.335,0.26,0.313,0.394,0.707,0.31,0.1
15,허웅,SK,18,19,17,5,0,2,3,2,3,0,0.357,0.294,0.368,0.353,0.721,0.334,0.09
15,유재신,넥센,62,32,27,7,0,21,3,3,10,10,0.412,0.259,0.333,0.333,0.666,0.307,0.08
15,이창열,한화,5,2,2,1,0,0,1,0,0,0,0.5,0.5,0.5,1,1.5,0.605,0.06
15,박노민,한화,23,26,24,8,0,1,4,2,11,0,0.615,0.333,0.385,0.333,0.718,0.336,0.06
15,이정식,삼성,5,5,5,2,0,0,0,0,1,0,0.5,0.4,0.4,0.4,0.8,0.36,0.04
15,양원혁,LG,3,2,2,1,0,2,1,0,0,0,0.5,0.5,0.5,0.5,1,0.45,0.03
15,홍성갑,넥센,7,10,9,3,0,0,2,1,4,0,0.6,0.333,0.4,0.333,0.733,0.346,0.02
15,김민준,넥센,2,2,1,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.381,0.02
15,최정민,SK,8,15,13,4,0,1,2,1,3,0,0.4,0.308,0.357,0.308,0.665,0.312,0.01
15,하주석,한화,4,11,10,3,0,3,1,1,4,0,0.5,0.3,0.364,0.3,0.664,0.315,0.01
15,강지광,넥센,13,21,18,5,0,3,2,2,9,0,0.556,0.278,0.381,0.278,0.659,0.322,0.01
15,홍성흔,두산,93,352,301,79,7,39,46,42,59,8,0.306,0.262,0.362,0.372,0.734,0.336,0.01
15,홍명찬,SK,5,3,3,1,0,0,0,0,2,0,1,0.333,0.333,0.333,0.666,0.3,0
15,이대수,SK,36,86,72,19,2,9,12,6,23,0,0.354,0.264,0.325,0.389,0.714,0.317,0
15,김재환*,두산,48,180,153,36,7,24,22,22,39,4,0.266,0.235,0.335,0.425,0.76,0.333,0
15,김진형,두산,14,21,18,3,1,3,2,3,7,0,0.2,0.167,0.286,0.444,0.73,0.314,0
15,허정협,넥센,4,6,6,2,0,1,0,0,3,0,0.667,0.333,0.333,0.333,0.666,0.3,-0.01
15,나성용,LG,40,79,73,20,3,7,9,4,29,0,0.415,0.274,0.329,0.425,0.754,0.331,-0.01
15,김연훈,SK,49,73,60,16,1,4,3,6,18,0,0.357,0.267,0.338,0.333,0.671,0.309,-0.01
15,김재현,넥센,59,71,65,17,1,7,6,2,15,0,0.32,0.262,0.29,0.354,0.644,0.282,-0.01
15,장운호,한화,42,141,114,29,2,17,8,10,27,5,0.318,0.254,0.346,0.342,0.688,0.318,-0.01
15,이창섭,NC,15,8,5,0,0,0,0,3,3,0,0,0,0.375,0,0.375,0.286,-0.01
15,이진석,SK,6,2,2,1,0,1,0,0,1,0,1,0.5,0.5,0.5,1,0.45,-0.02
15,유민상,두산,15,45,38,10,1,5,6,5,9,1,0.31,0.263,0.356,0.368,0.724,0.33,-0.02
15,오윤석,롯데,29,36,33,9,1,7,3,2,8,0,0.333,0.273,0.314,0.394,0.708,0.312,-0.03
15,황대인,KIA,22,44,44,12,2,3,7,0,18,0,0.417,0.273,0.273,0.455,0.728,0.305,-0.03
15,윤도경,kt,4,4,4,1,0,0,1,0,1,0,0.333,0.25,0.25,0.25,0.5,0.225,-0.03
15,박성준,LG,11,12,10,2,0,3,0,2,1,0,0.222,0.2,0.333,0.2,0.533,0.277,-0.03
15,조홍석,롯데,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
15,조정원,한화,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
15,최영진,두산,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
